district,sub_district,town_name,town_total_population,slum_name,is_notified,households_approx,slum_population_approx,paved_roads_km,drainage_system_code,private_latrines_pit,private_latrines_flush,private_latrines_service,private_latrines_others,private_latrines_community,public_water_tap_points,electricity_domestic_conn,electricity_road_lighting_conn,electricity_others_conn,households_without_private_latrine_access_est,sanitation_gap_ratio
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,new collector compound,1,14933,65553,4.5,3,691,1707,0,0,520,6500,13273,95,0,12015.0,0.805
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,bhim nagar,1,2353,11213,1.5,3,119,359,0,0,46,1136,2092,95,0,1829.0,0.777
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ambodawadi,2,6085,28836,2.5,1,304,756,0,8,8,1825,5409,95,0,5017.0,0.824
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,M.H.B.coloney,1,2889,12680,1.5,3,134,333,0,1,50,1510,2568,95,0,2372.0,0.821
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,raipada/surajbhuvan,2,714,3400,1,3,36,15,0,25,400,375,635,95,0,263.0,0.368
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,salvi chawl,1,2267,10742,4,3,114,12,0,32,575,422,2015,34,0,1566.0,0.691
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,somwar bazar,2,2203,10500,2,3,111,6,0,118,400,964,1959,175,72,1686.0,0.765
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,bhandarwada/kumbharwada,2,1650,7500,1,3,79,4,0,122,800,928,1467,95,74,767.0,0.465
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,s.v.road somwar bazar,2,810,3858,2,3,41,8,0,103,500,575,720,175,30,261.0,0.322
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shivgami ambedkar,1,2637,12568,1.5,1,133,409,0,0,1,791,2344,95,0,2094.0,0.794
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,sarasvati chauk valmiki nagar,2,381,1728,1,3,19,46,0,0,6,38,339,95,0,310.0,0.814
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"rahul nagar new,old",2,1645,7218,1,3,76,120,0,0,6,163,1463,95,0,1443.0,0.877
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,jai bhavani chauk,2,254,1154,1,3,13,39,0,0,3,26,226,95,0,199.0,0.783
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gandhi nagar,2,40,180,1,3,2,5,0,0,2,4,36,95,0,31.0,0.775
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,nahur gavthan,2,66,300,1,3,4,8,0,0,2,7,59,95,0,52.0,0.788
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shanti nagar,2,150,680,0.5,3,8,18,0,0,3,15,134,45,0,121.0,0.807
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,tiwari chawl,2,63,285,1,3,3,8,0,0,2,7,56,95,0,50.0,0.794
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,aziz compound,2,55,250,1,3,3,6,0,0,3,6,49,95,0,43.0,0.782
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gavani pada,2,108,490,1,3,6,14,0,0,3,11,96,95,0,85.0,0.787
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shriram nagar,2,240,1200,1,3,13,31,0,0,5,24,214,95,0,191.0,0.796
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,asha  sushila ansari chawl,2,24,110,0.1,3,2,3,0,0,2,3,22,6,0,17.0,0.708
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ghati pada,2,475,2085,1,3,22,55,0,0,4,48,423,95,0,394.0,0.829
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,panekar chawl,2,138,565,0.5,3,6,15,0,0,2,14,123,45,0,115.0,0.833
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,nagsen nagar,2,319,1400,1,3,15,37,0,0,3,32,284,95,0,264.0,0.828
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ganesh pada,2,116,505,0.5,3,6,14,0,0,1,12,104,45,0,95.0,0.819
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,nalpada,2,175,810,0.5,3,9,21,0,0,2,18,156,45,0,143.0,0.817
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,vijay nagar,2,131,620,0.5,3,7,17,0,0,1,13,117,45,0,106.0,0.809
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shastrinagar,2,524,2300,1,3,25,62,0,0,0,52,466,95,0,437.0,0.834
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,punjabi chawl santoshi chawl,2,273,1299,1,3,14,35,0,0,2,28,243,95,0,222.0,0.813
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,nehru nagar,2,78,370,1,3,4,11,0,0,1,8,70,95,0,62.0,0.795
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,keshav pada,2,402,1850,1,3,20,59,0,0,2,40,358,95,0,321.0,0.799
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,mulund coloney wagharipada,2,101,425,1,3,5,12,0,0,1,10,90,95,0,83.0,0.822
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,E.S.I.S. Dispensary,2,423,1855,1,3,20,49,0,0,2,127,376,95,0,352.0,0.832
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shriram nagar two,2,208,960,0.5,3,11,25,0,0,2,21,185,45,0,170.0,0.817
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,samisha nagar,2,168,800,0.5,3,9,21,0,0,1,17,150,45,0,137.0,0.815
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,police line T/ward,2,342,1710,1,3,18,39,0,0,2,34,304,95,0,283.0,0.827
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,udaya nagar,2,331,1450,1,3,16,38,0,0,2,33,295,95,0,275.0,0.831
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kadam pada,2,357,1700,1,3,18,39,0,0,4,36,318,95,0,296.0,0.829
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,salpadevi sadan,2,312,1369,1,3,15,36,0,0,6,31,278,95,0,255.0,0.817
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,salfadevi pada,2,454,2268,1,3,24,59,0,0,2,45,404,95,0,369.0,0.813
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,walika bai chawl,2,110,520,0.5,3,6,13,0,0,1,11,98,45,0,90.0,0.818
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,P and T coloney,2,505,2216,1,3,24,58,0,0,2,50,449,95,0,421.0,0.834
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,indira coloney,2,456,2100,1,3,23,55,0,0,3,137,406,95,0,375.0,0.822
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ashoknagar,2,668,2931,1,3,31,86,0,1,2,67,594,95,0,549.0,0.822
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gautam nagar,2,712,3125,1,3,33,82,0,0,3,214,633,95,0,594.0,0.834
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,bhim wadi,2,740,3248,1,3,35,87,0,0,4,74,658,95,0,614.0,0.83
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,lande wadi,2,1638,7187,1,3,76,93,0,1,4,163,1456,95,0,1465.0,0.894
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,siddharth nagar one,2,1170,5135,1,3,55,131,0,0,6,116,1040,95,0,978.0,0.836
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,panchsheel old mulund,2,1265,5550,1,3,59,66,0,0,4,126,1125,95,0,1136.0,0.898
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,Maharashtra nagar,1,677,3132,1,3,33,68,0,10,12,500,602,95,0,564.0,0.833
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shashtri nagar,1,655,3800,1,3,40,99,0,10,12,524,583,95,0,504.0,0.769
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,narnis nagar,1,2043,8968,3,3,95,146,0,10,12,613,1816,2,0,1790.0,0.876
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kudeshvari,1,989,4558,1,3,48,117,0,10,12,297,880,95,0,812.0,0.821
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,jandarvan,1,1341,6708,1,3,71,124,0,10,0,403,1192,95,0,1146.0,0.855
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,danda loket,1,86,390,1,3,5,10,0,0,0,26,77,95,0,71.0,0.826
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,sherali raman,1,52,235,1,3,3,10,0,0,0,16,47,95,0,39.0,0.75
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,payari nagar,1,180,854,0.5,3,9,10,0,0,0,18,160,45,16,161.0,0.894
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,new janata coloney ambedkar nagar,1,391,1863,1,3,20,28,0,10,12,118,348,95,0,331.0,0.847
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,danda moker,1,109,495,1,3,6,10,0,0,0,33,97,95,0,93.0,0.853
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"khot wadi,garodiya estate",1,159,720,0.5,3,8,22,0,10,12,48,142,45,0,117.0,0.736
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shastri nagar H/E,1,3133,13751,1.5,3,145,358,0,4,0,2750,2785,95,0,2630.0,0.839
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,priya estate,1,388,1700,3,3,18,65,0,3,20,311,345,0,0,285.0,0.735
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,azad nagar H.E.,1,456,2000,1,3,22,130,0,4,0,365,406,95,0,304.0,0.667
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,indira nagar h e,1,695,3050,1,3,33,99,0,0,2,556,618,95,0,561.0,0.807
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,maneypada,1,759,3330,1,3,36,87,0,0,30,600,675,95,0,606.0,0.798
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,hasmugra rd.,1,3873,17000,1.5,3,179,650,0,0,7,3099,3443,95,0,3037.0,0.784
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,yogiraj ashram,1,411,1800,1,3,19,78,0,0,10,329,366,95,0,304.0,0.74
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kalina don ger,1,4752,22000,2.5,3,232,1560,0,0,10,1100,4224,95,0,2950.0,0.621
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,chirekhan nagar,1,357,1700,1,3,18,65,0,0,12,286,318,95,0,262.0,0.734
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kadam wadi,1,525,2500,1,3,27,115,0,0,10,420,467,95,0,373.0,0.71
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,chunnabhatti,1,760,3500,2,3,11,260,0,0,10,608,676,175,0,479.0,0.63
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shiv nagar,1,795,3975,1,3,42,104,0,0,47,636,707,95,0,602.0,0.757
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,jambhalipada,1,1294,6165,2,3,65,161,0,0,40,1200,1151,175,0,1028.0,0.794
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,adarsha nagar,1,235,1120,1,3,12,39,0,0,9,188,209,95,0,175.0,0.745
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kolavari v lane,1,874,3970,1,3,42,104,0,0,45,794,777,95,0,683.0,0.781
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ram mandir,1,357,1700,1,3,18,52,0,0,9,286,318,95,0,278.0,0.779
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kalina masjit,1,264,1200,1,3,13,91,0,0,3,212,235,95,0,157.0,0.595
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,madras wadi,1,6151,27000,2.5,3,285,650,0,0,5,5000,5468,95,0,5211.0,0.847
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,indira nagar,1,283,1345,1,3,15,35,0,0,12,227,252,95,0,221.0,0.781
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,lasunwadi,1,2532,12000,1.5,3,127,390,0,0,4,2026,2251,95,0,2011.0,0.794
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kaju wadi,1,633,3000,1,3,32,163,0,0,4,507,563,95,0,434.0,0.686
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,subhash nagar,1,7120,31252,2.5,3,329,156,0,0,5,1200,6329,95,0,6630.0,0.931
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,milind nagar,1,231,1100,1,3,12,33,0,0,4,185,206,95,0,182.0,0.788
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,mosambi tabela,1,231,1100,1,3,12,65,0,0,2,185,206,95,0,152.0,0.658
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,nagsdevi chawl,1,2728,13000,1.5,3,137,390,0,0,6,2500,2425,95,0,2195.0,0.805
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,wagariwada,1,3417,15000,1.5,3,158,780,0,0,8,2734,3038,95,0,2471.0,0.723
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,navjivan,1,220,1000,1,3,11,104,0,0,8,176,196,95,0,97.0,0.441
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,pragatinagar,1,630,3000,1,3,32,91,0,0,6,504,560,95,0,501.0,0.795
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,dhobi ghat,1,2518,12000,1.5,3,127,650,0,0,120,2015,2238,95,0,1621.0,0.644
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,sevanagar,1,250,1200,1,3,13,26,0,0,7,200,223,95,0,204.0,0.816
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,asha nagar,1,600,3000,1,3,32,130,0,0,12,480,534,95,0,426.0,0.71
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,davri nagar,1,4752,22000,3,3,232,572,0,0,25,4000,4224,0,0,3923.0,0.826
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,agripada,1,330,1500,1,3,16,130,0,0,12,264,294,95,0,172.0,0.521
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,nalu club,1,1688,8000,1,3,85,650,0,0,20,1351,1501,95,0,933.0,0.553
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,five road,1,252,1200,1,3,13,65,0,0,2,202,224,95,0,172.0,0.683
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,haNUMAN TEKADI,2,154,700,0.5,2,8,19,0,0,0,47,137,45,0,127.0,0.825
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,SEVEN RASTTA,1,126,600,0.5,3,7,16,0,0,5,65,112,45,0,98.0,0.778
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,GOLIBAR NAKA,1,1556,7200,1,3,76,195,0,0,50,1400,1383,95,0,1235.0,0.794
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,MARATHA COLONEY,1,1238,5900,1,3,63,130,0,0,55,900,1101,95,0,990.0,0.8
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,maratha coloney,1,1000,5900,2,3,63,130,0,0,55,900,889,175,0,752.0,0.752
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,teen bangala,1,7158,33000,2.5,3,348,111,0,0,30,800,6363,95,0,6669.0,0.932
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,rajiv nagar,1,1436,6300,1,3,67,104,0,0,40,800,1277,95,0,1225.0,0.853
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,adersh nagar,2,180,900,0.5,3,10,26,0,0,10,144,160,45,0,134.0,0.744
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,deepak wadi,1,6493,28500,2.5,3,300,78,0,0,20,643,5771,95,0,6095.0,0.939
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,teen bhartiya,1,110,500,1,2,6,26,0,0,0,33,98,95,0,78.0,0.709
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ahiso nagar,1,1000,5000,1,2,53,78,0,0,2,590,889,95,0,867.0,0.867
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,sanjay gandhi nagar,1,1495,6888,1,1,73,128,0,0,70,984,1329,95,0,1224.0,0.819
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shubhash nagar,1,1469,7000,1,3,74,130,0,0,9,950,1306,95,0,1256.0,0.855
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,saikrupa,1,3417,15000,1.5,3,158,46,0,0,9,345,3038,95,0,3204.0,0.938
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,saikrupa,1,3417,15000,1.5,3,158,46,0,0,9,345,3038,95,0,3204.0,0.938
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,indira nagar H/e,2,296,1345,1,1,15,37,0,0,50,270,264,95,0,194.0,0.655
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,reserch coloney,1,2734,12000,1.5,3,127,390,0,0,20,2187,2430,95,0,2197.0,0.804
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gautam sevasang,1,600,2500,1,1,27,20,0,0,10,140,534,95,0,543.0,0.905
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,shastri nagar two,1,2278,10000,1,3,106,325,0,0,48,1823,2025,95,0,1799.0,0.79
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ambedkar nagar  two,1,2518,11053,1.5,3,117,62,0,0,12,475,2238,95,0,2327.0,0.924
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,Maharashtra nagar  two,1,3998,20000,1,3,211,650,0,0,20,3199,3554,95,0,3117.0,0.78
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,gyaneshver nagar,1,6330,30000,2,3,316,923,0,0,20,5064,5627,175,0,5071.0,0.801
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,navpada,1,5695,25000,4,3,264,910,0,0,15,4556,5062,0,0,4506.0,0.791
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,beharam pada,2,7290,32000,2.5,1,337,1021,0,0,6,2187,6480,95,0,5926.0,0.813
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,bharatnagar H.E.,1,2204,9675,3,3,102,143,0,0,50,900,1959,19,0,1909.0,0.866
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,walmiki nagar,1,2500,10195,1.5,2,108,169,0,0,10,1200,2222,95,0,2213.0,0.885
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,patthar nagar,1,308,1400,1,3,15,93,0,0,5,247,274,95,0,195.0,0.633
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,islampura,1,2057,9800,1,3,104,50,0,0,10,1100,1829,95,0,1893.0,0.92
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,tata coloney,1,600,3000,1,2,4,400,0,0,5,450,534,95,0,191.0,0.318
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,ratnabai zopadpatti,2,1151,5230,1,3,56,130,0,4,5,346,1024,95,0,960.0,0.834
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,geetai khadi zopadpatti,2,819,3722,1,3,40,91,0,0,2,246,728,95,0,686.0,0.838
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kajupada zopadpatti,2,1100,5968,1,3,63,156,0,15,2,330,978,95,0,879.0,0.799
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,kulupwadi,2,1300,6741,1,3,71,195,0,0,3,390,1156,95,0,1031.0,0.793
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,M H B ZOPADPATTI,2,2363,10370,1.5,3,110,305,0,0,2,709,2101,95,0,1946.0,0.824
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,DEVIPADA ZOPADPATTI,2,5701,25023,2.5,3,264,485,0,0,3,1710,5068,95,0,4949.0,0.868
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,DEVIPADI ZOPADPATTI,1,5701,25023,2.5,3,264,485,0,0,3,1710,5068,95,0,4949.0,0.868
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"GP NAGAR, SONIYA BUDHIYA COMPOUND, Panchasheel nagar, shivaji nagar etc.",1,41800,218810,15,3,3356,8290,0,0,868,7190,39550,1500,0,29286.0,0.701
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,R/S BAN DONGARI VADVANA VILLAGE,2,2792,12256,1.5,3,130,294,0,0,6,277,2482,95,0,2362.0,0.846
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,RAMNAGAR ANNA NAGAR,2,2267,10740,1.5,3,114,294,0,0,11,230,2015,95,0,1848.0,0.815
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,APANA NAGAR DURGA NAGAR,2,2269,10458,1.5,3,111,260,0,0,4,225,2017,95,0,1894.0,0.835
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,JANUPADA TO ELO GATE,2,4845,22961,2.5,3,242,594,0,0,10,461,4307,95,0,3999.0,0.825
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,GANDHI NAGAR R/S,2,3728,15310,1.5,3,162,399,0,5,2,370,3314,95,0,3165.0,0.849
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,GANDHI NAGARR/S,2,3728,18126,1.5,1,191,393,0,0,8,370,3314,95,0,3136.0,0.841
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,MUTTEN GALLI,2,3479,15810,1.5,1,167,398,0,4,1,345,3093,95,0,2913.0,0.837
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,BABREKAR NAGAR,1,3471,16000,1.5,3,169,392,0,2,1,344,3086,95,0,2909.0,0.838
Mumbai/Mumbai Suburban,Area not under any Sub-district,Greater Mumbai (M Corp.) (Part),9356962,"BABREKAR NAGAR,KANDIVALI",1,4195,19880,1.5,3,210,517,0,0,3,416,3729,95,0,3465.0,0.826
